area_id,weight,volume,fat,sugar,saturate,protein,carb,salt,fibre,energy_fat,energy_sugar,energy_saturate,energy_protein,energy_fibre,energy_carb,energy_tot,number_reception_measured,number_y6_measured,prevalence_overweight_reception,prevalence_overweight_y6,prevalence_obese_reception,prevalence_obese_y6
E05000213,82.55985516221496,24.61564319670897,1.9937446426628083,2.2398555058506275,0.7800666331561122,1.2420185031757387,4.071129607303048,0.13380939303410794,0.37418325041065664,17.943701783943656,8.95942202340251,7.020599698402997,4.9680740127029575,0.702955528326319,16.28451842921219,40.393812926671146,422,274,0.168246445,0.364963504,0.066350711,0.193430657
E05000214,94.7347508039861,25.050391269012266,2.0422789675163564,2.3075385867875884,0.7462947326847268,1.16590214240647,4.349335869635241,0.14152356623695017,0.3478131230906286,18.380510707632716,9.230154347150354,6.7166525941677175,4.663608569625879,0.644068063135965,17.39734347854096,41.41311081619422,890,650,0.315730337,0.427692308,0.166292135,0.287692308
E05000215,82.65814432048698,21.508370721541674,2.009623082264236,2.1709354558256133,0.7818379748908897,1.2143413323396628,3.959169003050399,0.1355693910937712,0.37876295083481004,18.086607740362094,8.68374182330245,7.036541774033804,4.857365329358651,0.7153687855832462,15.836676012201597,39.93704084915269,264,178,0.204545455,0.325842697,0.068181818,0.219101124
E05000216,96.23756592708637,27.04133414550072,2.0337116793131824,2.1564224951239974,0.7689053650927306,1.2389743777110942,4.310142905180346,0.13999342246032556,0.36738419997999405,18.30340511379818,8.625689980495991,6.920148285832772,4.955897510844377,0.6882000814632864,17.240571620721383,41.52719014961272,615,420,0.260162602,0.423809524,0.128455285,0.264285714
E05000217,80.61956769412139,23.546644124605464,2.007481357364494,2.3931815832660295,0.7670683514424554,1.2010661026507443,4.384839827828459,0.13457001457433695,0.36940898085789364,18.06733221628187,9.572726333064118,6.903615162989308,4.804264410602977,0.684581998477402,17.539359311313834,41.424801470642194,389,366,0.254498715,0.396174863,0.105398458,0.218579235
E05000218,81.37291629407517,24.88136304163225,1.9632537258166562,2.2848223508650696,0.7787402911571403,1.2058649579597935,4.069210359050214,0.13494590013709046,0.3547477119603833,17.669283532326855,9.139289403460278,7.0086626204168905,4.823459831839174,0.6671057165934048,16.276841436200858,39.93295182079552,413,355,0.215496368,0.307042254,0.06779661,0.16056338
E05000219,81.4147705763496,24.314899715638127,2.0028764511748123,2.3316133270064054,0.7867985744383781,1.1859806183380637,4.219597054141366,0.13390259175824668,0.35622515999595894,18.02588806057505,9.326453308025622,7.081187169952451,4.743922473352255,0.6617203235777542,16.878388216565465,40.84480026784187,354,272,0.259887006,0.400735294,0.121468927,0.242647059
E05000220,84.59120065295663,25.7630623146723,1.9895296856155154,2.3798598610615835,0.7878023250837162,1.1800702144437394,4.165882333548716,0.13588751779370745,0.34668852580665854,17.905767170522946,9.519439444246334,7.090220925751766,4.7202808577749575,0.6484667781117982,16.663529334194866,40.37169262316189,455,377,0.257142857,0.358090186,0.138461538,0.24403183
E05000221,96.07322083000125,27.8519626199365,2.024553084625135,2.196508826567288,0.7803943202769509,1.2010353176006094,4.246145393344551,0.13800420858674287,0.3537743408550574,18.220977761688943,8.786035306269152,7.023548882478957,4.804141270402438,0.6586163999854305,16.984581573378204,40.99149653987685,829,559,0.291917973,0.398926655,0.141133896,0.24686941
E05000222,87.30853333193082,24.291015756064716,1.9530256089904163,2.0947194728071485,0.7594093749759756,1.2208280354791041,3.9017427926669694,0.1384746671769671,0.3589155080949804,17.577230481004502,8.378877891228594,6.834684374773713,4.8833121419164165,0.6783469302327563,15.606971170667878,39.16793725035726,451,345,0.250554324,0.394202899,0.110864745,0.252173913
E05000223,92.1982126827452,25.341079829697776,2.0090713308536747,2.177351287047331,0.7717223223140728,1.2161446746683178,4.122375720858678,0.14297765527194173,0.36157493783356687,18.08164197767703,8.709405148189324,6.94550090080153,4.864578698673269,0.677790251622132,16.489502883434724,40.519726939575534,537,427,0.247672253,0.405152225,0.109869646,0.241217799
E05000224,85.96739390451262,25.59675757876979,1.9974090720616244,2.3899232121054124,0.793473709978247,1.1596335111323879,4.188334339839262,0.13239100916626956,0.34759567823843307,17.976681648532196,9.55969284842165,7.141263389803702,4.6385340445295515,0.6513552990433154,16.753337359357044,40.52854098887019,511,428,0.252446184,0.397196262,0.115459883,0.25
E05000225,78.3489140178886,23.20279630222733,2.002005383081087,2.1922291145838524,0.7760147642903307,1.21541745197396,3.9558068897251584,0.1358619928263032,0.36799821757184453,18.01804844772395,8.768916458335411,6.984132878608306,4.86166980789584,0.6921167696634929,15.823227558900633,39.79740770016222,483,315,0.17184265,0.33968254,0.070393375,0.203174603
E05000226,99.07881363973718,28.81337333898692,2.0276801985229986,2.235263970931276,0.7785656668739959,1.1487917443939057,4.25122182735115,0.1315535530835751,0.3496801263167352,18.24912178672,8.941055883725104,7.00709100181229,4.595166977575626,0.6491577544772782,17.004887309404598,40.818452235013,714,593,0.282913165,0.399662732,0.141456583,0.252951096
E05000227,91.78968142368714,26.45092961655047,2.0816243787075375,2.1281282533431356,0.8184189746067349,1.2543070661540003,4.143019014242461,0.1461503802635806,0.3670423625358264,18.734619408402576,8.512513013372546,7.365770771411916,5.017228264616001,0.686903929066332,16.572076056969845,41.41736869337056,516,397,0.251937984,0.367758186,0.127906977,0.226700252
E05000228,90.67764358063813,25.611817275579384,2.0057387252862457,2.3295880836408225,0.7610340124543371,1.1510702691186663,4.175590357729386,0.1286462181589354,0.3347537012541299,18.051648527571455,9.31835233456329,6.84930611205538,4.604281076474665,0.6194416847758635,16.702361430917545,40.38518768865087,1347,827,0.346696362,0.455864571,0.168522643,0.288996372
E05000229,96.86333599712556,27.668307368371387,2.0213286929122734,2.1810192227640814,0.7756831261778023,1.2204406824323124,4.23904509326532,0.14156768249503118,0.3515027008832564,18.191958236260216,8.724076891056324,6.981148135615649,4.881762729729252,0.6542806464726142,16.95618037306128,41.00628864834607,886,644,0.299097065,0.413043478,0.139954853,0.26552795
E05000230,87.26792498549412,24.17109550838034,2.012504765526435,2.1355516658319695,0.7744654756278712,1.226512593420454,4.030034085039498,0.1385503287965634,0.3543351685537421,18.112542889810488,8.542206663327878,6.970189280650187,4.906050373681816,0.6620283357998064,16.12013634015799,40.20542570571464,804,609,0.281094527,0.412151067,0.154228856,0.24137931
E05000250,85.85234862667046,22.716082541617087,2.0168759886397574,1.8645509829306106,0.795810249754409,1.2756245877394687,3.5151627157164094,0.13762862885029,0.37272276258313464,18.151883897827968,7.4582039317224424,7.162292247798321,5.102498350957875,0.7100593968087359,14.060650862865637,38.45150985966962,235,151,0.221276596,0.38410596,0.063829787,0.238410596
E05000251,84.93502522696548,23.976549048800727,2.0117668972880733,2.034717146309927,0.7983019006747644,1.221664162728422,3.6735091267821423,0.13389725883114928,0.3634368435719356,18.105902075651315,8.138868585239708,7.184717105999597,4.886656650913688,0.6908898826685232,14.694036507128569,38.70548051444701,377,305,0.206896552,0.386885246,0.095490716,0.216393443
E05000252,84.4007719388016,22.37787831429201,2.0152999554779276,1.8943532099904066,0.7915731074065754,1.2465228297653068,3.452340257199721,0.13459172142216513,0.37204694625224205,18.13769959931483,7.577412839961626,7.124157966705716,4.986091319061228,0.7091650052563749,13.809361028798884,38.02281063042199,190,154,0.242105263,0.441558442,0.110526316,0.253246753
E05000253,84.22375304887413,24.673438786511422,1.9757226755580006,2.2250441178059432,0.7734097798697632,1.2173935425285956,3.9731949082766804,0.13211410102245486,0.3578445914212185,17.781504080004915,8.900176471223777,6.960688018825473,4.869574170114382,0.6735248550741895,15.892779633106722,39.5666298324241,328,293,0.259146341,0.354948805,0.12804878,0.218430034
E05000254,81.03431125996866,22.6169225966164,2.010927422155042,2.1455591500906426,0.792639403371746,1.2213001939608361,3.7050761308189117,0.13113990059115413,0.3567654907771546,18.09834679937601,8.58223660036257,7.133754630349914,4.8852007758433444,0.6719901377802397,14.820304523275647,38.92218193400294,205,180,0.204878049,0.394444444,0.082926829,0.2
E05000255,83.97109552619129,22.688955476207557,1.939068233337944,1.9745089886905172,0.7625874009552541,1.2299538323365913,3.5941346875552584,0.13243743635775732,0.36838401760753203,17.45161410008212,7.898035954762069,6.863286608522111,4.919815329346365,0.6985055578536637,14.376538750221034,37.81886308628746,198,180,0.272727273,0.383333333,0.121212121,0.211111111
E05000256,85.25825956632369,23.457488299394644,2.0113094973825114,2.015317062983974,0.7955411160303739,1.2418058159881107,3.751407631102509,0.13389368385549505,0.3741119680013839,18.101785476522817,8.061268251935896,7.159870044231436,4.967223263952443,0.7117434601637456,15.005630524410035,39.17488264240523,275,274,0.210909091,0.390510949,0.087272727,0.229927007
E05000257,74.38794352117341,22.6798157486691,1.9598562658876333,2.0394655072650454,0.7806681484108685,1.2468884667931925,3.494917863725274,0.12352502852464917,0.361377439607086,17.63870639299778,8.157862029060182,7.02601333565492,4.98755386717277,0.689085767671886,13.979671454901096,37.78395671060352,146,118,0.260273973,0.322033898,0.102739726,0.194915254
E05000258,82.73105602078132,22.611709721287383,1.979479728014615,1.9609432122720618,0.7735873600179094,1.2761839456788984,3.58450980529462,0.13826749076311184,0.36126855062042246,17.815317552165748,7.843772849088249,6.962286240091808,5.1047357827155935,0.6877474031408723,14.338039221178482,38.34107574766927,224,177,0.254464286,0.451977401,0.080357143,0.259887006
E05000259,78.44230591585318,23.62504774354794,2.030309872910768,2.0335488213000854,0.8045567753609782,1.259661320704268,3.5230450495212495,0.13014600703107684,0.36906131957280486,18.272788856177076,8.13419528520034,7.241010978252956,5.038645282817074,0.7007527459793222,14.092180198085,38.597550184045005,121,71,0.214876033,0.23943662,0.090909091,0.126760563
E05000260,73.03136842457864,22.29739500796477,2.029505101769983,2.108312640821245,0.7992944848265597,1.2257091065018977,3.6385085710975313,0.12441147381083673,0.37011282200534784,18.26554591592806,8.43325056328498,7.193650363453559,4.902836426007591,0.7014136706786329,14.554034284390125,39.04680351350191,110,77,0.190909091,0.493506494,0.090909091,0.233766234
E05000261,80.80196477263087,22.591556073220705,2.023591962325902,1.9531922483316664,0.8047975227963515,1.2348427728275317,3.5061961917975184,0.13004202601150486,0.3758207364520436,18.212327660939156,7.8127689933266655,7.243177705114448,4.939371091310128,0.7145552533377622,14.024784767190074,38.356894922971584,300,206,0.186666667,0.233009709,0.076666667,0.131067961
E05000262,72.8457000528195,22.81761475332062,1.9464255021418113,2.196102551956404,0.7705019768052345,1.190265556431606,3.679940905870504,0.12316782351975121,0.35379789421029983,17.51782951927243,8.784410207825616,6.934517791243358,4.761062225726424,0.6686854251034335,14.719763623482017,38.07532388515427,337,273,0.317507418,0.43956044,0.145400593,0.274725275
E05000263,83.21340657769245,24.566868875774087,2.0591127373373146,2.1686492170852003,0.822365099664284,1.2423984500678282,3.8064275951751663,0.13248943066220353,0.36578684506510245,18.53201463604307,8.674596868340801,7.401285896923015,4.969593800271313,0.6926697978431442,15.225710380700669,39.79743956711351,318,260,0.232704403,0.423076923,0.106918239,0.280769231
E05000264,72.64943917914349,21.06607919345246,1.9831850861980664,2.088577231144855,0.7847118853280781,1.2203212487021573,3.536304200633467,0.12365924925914878,0.3689677488726819,17.848665775763557,8.35430892457942,7.062406967961404,4.881284994808629,0.6994536112928901,14.145216802533868,38.137030988125325,160,152,0.29375,0.368421053,0.125,0.243421053
E05000265,89.76860417086581,25.706903995242783,1.9948434156561643,2.1233859424067587,0.7786411576289723,1.2070224953299606,3.87140519487997,0.1312796561109913,0.3588576924217302,17.953590740944534,8.493543769627035,7.007770418598264,4.828089981319843,0.6790454832569642,15.48562077951988,39.26711853723926,506,436,0.21541502,0.424311927,0.104743083,0.282110092
E05000266,88.17786647496642,23.562925274822515,2.0597568533555712,1.926963820030625,0.8142858467126792,1.2476478557199158,3.6236568462642293,0.13596711642788267,0.3858189980547537,18.537811680265694,7.7078552801225,7.328572620396893,4.990591422879664,0.7302178441959647,14.494627385056917,39.31105054095539,418,355,0.153110048,0.216901408,0.045454545,0.098591549
E05000267,86.52937387915831,24.899783543143936,2.014104449432671,2.095573758767864,0.8005920959850373,1.2251750757604498,3.8199559464099364,0.13134406441719568,0.3633572588789081,18.1269400449511,8.382295035071456,7.205328863800685,4.900700303041799,0.6854292691526934,15.279823785639746,39.411831941750776,405,351,0.232098765,0.384615385,0.10617284,0.227920228
E05000268,95.42958273177932,24.790358080188998,2.09271378824524,2.1838458307679103,0.8095701752557168,1.2225395494829547,4.096538582734996,0.14490477385475292,0.3563660223941056,18.834424094261404,8.735383323071643,7.286131577248879,4.89015819793182,0.6680996348880635,16.386154330939977,41.084285898258955,575,454,0.262608696,0.425110132,0.147826087,0.264317181
E05000269,80.7824320199016,22.525511993948435,2.025870312235061,2.0365309920319516,0.8094883819383311,1.2395670015508329,3.5837600050448635,0.1346157702302855,0.37293507415991484,18.232832810111777,8.146123968127807,7.285395437416402,4.9582680062033315,0.7084245310144192,14.335040020179454,38.71788719680581,340,207,0.123529412,0.198067633,0.023529412,0.115942029
E05000270,89.38152467508006,24.671211493564154,2.0336265272778076,2.016754818117688,0.8061164705341363,1.2179305194450716,3.78390229626037,0.13557661975444016,0.38287266036425605,18.30263874557737,8.067019272470752,7.255048234803355,4.871722077780285,0.7245902926408297,15.13560918504148,39.453599705408585,480,422,0.125,0.206161137,0.045833333,0.092417062
E05000271,80.52190720112857,23.056007167701804,2.0242489143193585,2.1374534921429857,0.7853634140151643,1.2042183185119433,3.9195502511316924,0.12954423268451973,0.3667595058762861,18.218240228854103,8.549813968571943,7.068270726143674,4.816873274047774,0.685304286262587,15.67820100452677,39.88608871720917,372,239,0.190860215,0.389121339,0.077956989,0.259414226
E05000272,81.74886655602465,21.931286825919173,2.0557832700508527,1.9574452253424088,0.8149507685218735,1.2286447975079404,3.565321710617025,0.1325205143368824,0.3781454575508072,18.502049430459536,7.829780901369635,7.334556916670114,4.914579190031762,0.7194270435956215,14.261286842468103,38.93139337509742,211,141,0.142180095,0.319148936,0.037914692,0.14893617
E05000273,83.68178931696141,25.10544736881127,2.035664036890116,2.1461731444582486,0.811627178960394,1.2403034000791582,3.8721023464515,0.136106541052322,0.3619102369432756,18.320976332016798,8.584692577832993,7.304644610587945,4.961213600316633,0.6847488426502303,15.488409385806,39.8886227625917,378,331,0.185185185,0.317220544,0.082010582,0.172205438
E05000274,85.10169390916433,22.613949512450425,2.1053474491006683,1.9620010515975752,0.8422614349782508,1.2424699299171957,3.6307949824317762,0.13986601566888685,0.379976795635788,18.948127041909405,7.848004206390301,7.580352914762526,4.969879719668783,0.719658679056946,14.523179929727105,39.732070731491355,257,244,0.116731518,0.233606557,0.027237354,0.102459016
E05000275,84.03409476778899,25.75039881098895,2.097880193030978,2.3944504215892497,0.8319282704501431,1.1521238461422438,4.002298233068954,0.12960724470282411,0.34823613024109523,18.88092173726146,9.577801686356999,7.487354434052467,4.608495384568975,0.6475941998760698,16.009192932275816,40.59544744636383,402,326,0.253731343,0.478527607,0.141791045,0.312883436
E05000276,99.21835341030037,28.143826284371393,2.0296828203629245,2.2031444446794723,0.7699688925727183,1.2013894365659958,4.166567662571978,0.13906937901204025,0.3399748539684639,18.26714538329797,8.812577778717891,6.92972003311062,4.805557746263983,0.6379015534791356,16.666270650287913,40.67151094203526,675,564,0.29037037,0.446808511,0.171851852,0.304964539
E05000277,92.71513609252057,26.877630823596633,2.032561551354494,2.18725233394704,0.7890149526701329,1.213435131724322,4.063638312534474,0.13695417705924703,0.35348353716157715,18.293053962197398,8.749009335788159,7.101134573994455,4.853740526897288,0.6658014007097101,16.2545532501379,40.42543027799361,434,337,0.235023041,0.439169139,0.110599078,0.275964392
E05000278,99.27564019998874,26.116954576092972,1.9391202162666064,2.2013561134457063,0.7365974063598947,1.1447646403857212,4.128344261915343,0.13453773157422314,0.3620536627176868,17.45208194640581,8.805424453782825,6.629376657191689,4.579058561542886,0.6786875719352444,16.513377047661372,39.4939568069909,438,392,0.232876712,0.443877551,0.107305936,0.285714286
E05000279,87.89970011110208,23.027995519851537,2.019862218066482,1.9908012416486667,0.7802742498395056,1.2681425181869,3.859181560460768,0.14201690343191728,0.375792318208957,18.178759962653675,7.963204966594667,7.022468248492844,5.0725700727476,0.7166789442078378,15.436726241843072,39.765613857717156,291,221,0.154639175,0.34841629,0.058419244,0.180995475
E05000280,94.09889498043866,25.879024545835232,2.013042151876668,2.104903558633533,0.7795012464885951,1.2161328482743357,4.063336088649196,0.14057586592023344,0.35512904863789824,18.11737936685983,8.419614234534132,7.01551121850596,4.864531393097343,0.6703741710185139,16.253344354596784,40.21161872294076,504,393,0.285714286,0.442748092,0.138888889,0.284987277
E05000281,92.81700093907949,25.076465573276177,2.0038321018007443,2.163912685701406,0.7760840453531559,1.2072479927676696,4.0304066574185216,0.1394171951358191,0.34957000548782663,18.034488916271847,8.655650742805626,6.984756408167558,4.828991971070677,0.6540831453578015,16.121626629674086,39.97904239809076,699,607,0.290414878,0.448105437,0.164520744,0.28830313
E05000282,93.99805878473877,26.79898564644424,2.100715550360765,2.2277712130734506,0.8079702803362558,1.2161486005891218,4.154818927935014,0.1391048573086775,0.35717828396980733,18.90643995323839,8.911084852293802,7.271732523006313,4.864594402356488,0.6710643226210287,16.619275711740055,41.36836083197903,412,380,0.247572816,0.434210526,0.138349515,0.265789474
E05000283,95.76194502444329,28.044560969454462,2.06514153492265,2.2875958031646375,0.8099286768151199,1.2253481295110835,4.3244047182966385,0.14463432842724738,0.3472658364352198,18.5862738143099,9.15038321265855,7.289358091300198,4.901392518044334,0.6485511333548265,17.297618873186554,41.70940761852547,495,553,0.303030303,0.452079566,0.161616162,0.269439421
E05000284,86.72377429210509,26.43096126206897,2.057972060966821,2.2293073083237482,0.8320788235864046,1.19831517560659,3.9362358517923846,0.1307435463896697,0.35263153089167426,18.521748548690766,8.91722923329499,7.488709412252259,4.793260702426359,0.6616234742697072,15.744943407169538,40.1521204364914,466,349,0.270386266,0.406876791,0.120171674,0.23495702
E05000285,95.6642198523807,31.032874281888972,1.9964730850220027,2.3185454220629347,0.8276795348203319,1.1325675178193777,4.277134388787404,0.12449517437710643,0.35879647585401225,17.96825776527038,9.27418168825174,7.449115813318121,4.530270071277511,0.671717713540452,17.108537555149617,40.613757074783216,367,365,0.163487738,0.326027397,0.070844687,0.15890411
E05000286,82.47024976857632,29.507076965060904,1.9563252682698355,2.4995318511219464,0.7975188702454048,1.034533547029651,4.0863448444418795,0.10970605479659003,0.36665974720222055,17.60692741442239,9.998127404487786,7.177669832202708,4.138134188118606,0.6812055881033728,16.345379377767518,39.01235701408005,305,265,0.272131148,0.339622642,0.131147541,0.2
E05000287,101.78903291110547,31.885155221208183,2.070869258232484,2.376172709141265,0.8476760304608081,1.1160420033293117,4.385467547098082,0.11794385558276983,0.35992100134183325,18.63782332407301,9.50469083656506,7.629084274144246,4.464168013317246,0.6647152895372413,17.541870188392327,41.58710110866149,467,311,0.229122056,0.398713826,0.113490364,0.205787781
E05000288,99.4408084401193,29.07860160534409,1.9511320370645655,2.1585945170258514,0.7835424199785797,1.1545898207985712,4.050786798051575,0.12786887797621108,0.36331375424922707,17.560188333635292,8.634378068103404,7.051881779849818,4.618359283194286,0.6785160169781372,16.2031471922063,39.364760365007236,402,224,0.201492537,0.348214286,0.109452736,0.205357143
E05000289,93.3064301594811,28.781857657777,2.0597489173723877,2.278264629107724,0.8463491852011766,1.141383708384623,4.111340346777589,0.12643273725881976,0.3616901380626924,18.537740256361154,9.113058516430897,7.617142666752805,4.565534833538492,0.6736535624248484,16.445361387110356,40.56697789537519,347,243,0.216138329,0.345679012,0.097982709,0.230452675
E05000290,97.0745605508108,28.92724028974307,1.9722666177396442,2.2661360081356006,0.784634638251575,1.1490322030590077,4.214509330429912,0.13438768874310378,0.3681999369777151,17.750399559658476,9.064544032542402,7.061711744231112,4.596128812236033,0.6856891456890323,16.85803732171965,40.19777133262212,355,322,0.236619718,0.360248447,0.126760563,0.204968944
E05000291,89.45927392884313,28.158548850010394,1.8801735072419594,2.1287833951443185,0.7566400828661961,1.1034228904864016,3.842931426599331,0.11957175654775977,0.37651568551756676,16.921561565188775,8.515133580577274,6.8097607457317615,4.4136915619456065,0.7090105027949576,15.371725706397324,37.800025313989174,266,220,0.184210526,0.340909091,0.067669173,0.222727273
E05000292,92.99520640494195,29.80538123582558,1.9502568437214713,2.2843592512306827,0.7912874634161347,1.1283495393981484,4.136173708564736,0.12677901782742376,0.38077362095809303,17.55231159350319,9.13743700492273,7.121587170690106,4.513398157592593,0.7105893605314668,16.54469483425894,39.61052766929272,252,265,0.134920635,0.309433962,0.047619048,0.169811321
E05000293,95.35734359258241,29.403195829731903,1.9405344130438558,2.1731658505619666,0.7863807835354838,1.1354181374722403,4.01041102074426,0.12596112078195051,0.36942558211422516,17.464809717481224,8.692663402247867,7.077427051805836,4.541672549888962,0.6938311664338876,16.04164408297704,39.09342451548357,335,269,0.194029851,0.31598513,0.080597015,0.200743494
E05000294,102.59592528049788,34.17259286331416,2.09425323200307,2.4533146492557267,0.8644883317307934,1.0472933011868792,4.373226470983464,0.11819913936694744,0.3489720894440996,18.848279088004954,9.813258597022907,7.7803949855814105,4.189173204747518,0.6405728646741425,17.492905883933854,41.501902707344605,370,354,0.259459459,0.412429379,0.116216216,0.223163842
E05000295,102.79734247498854,31.460721773767187,2.0066749347808837,2.2851854482024923,0.8313655961336202,1.1248662642894256,4.358767924387983,0.12486422841868361,0.3663393276311526,18.060074413114464,9.140741792809969,7.482290365142266,4.499465057157702,0.6833090438369739,17.435071697551933,40.92763474516686,327,271,0.214067278,0.365313653,0.103975535,0.217712177
E05000296,101.45672220794745,30.10052310868726,2.0249863881044607,2.1909612250279857,0.8243369600937488,1.1546916642367169,4.162984944095899,0.13039621760906214,0.36698139489702636,18.224877492970812,8.763844900111941,7.419032640858134,4.618766656946868,0.68667227072839,16.651939776383596,40.51870606719602,476,372,0.228991597,0.397849462,0.109243697,0.241935484
E05000297,92.01713993865955,27.115085656397703,1.9100314984157265,2.1280671584426103,0.7769856079213393,1.1649413169672453,3.9268012110189536,0.12970033257312585,0.3655079302298729,17.190283485841913,8.512268633770441,6.992870471301922,4.65976526786898,0.6893003513114129,15.707204844075816,38.63689665548749,202,211,0.232673267,0.27014218,0.103960396,0.127962085
E05000298,91.36816403606164,28.20529861213588,1.9229820997658729,2.1962833067618015,0.7874153185958227,1.1388297047491338,3.9782647050359263,0.12651506981106794,0.37148087435450367,17.306838897927765,8.785133227047206,7.086737867294641,4.555318818996535,0.6986980580692217,15.913058820143705,38.819384326773715,408,263,0.191176471,0.319391635,0.06372549,0.152091255
E05000299,101.4778047459295,34.78655563549826,2.0083861960730363,2.363726882945694,0.8408315142877203,1.0464396967386533,4.251932270222805,0.1123635869008864,0.3542733618885604,18.075475764632102,9.454907531782775,7.5674836285819955,4.185758786954613,0.6532012906089488,17.00772908089122,40.20329769616356,400,362,0.2275,0.361878453,0.105,0.237569061
E05000300,93.51825231999274,32.093796431083085,1.9809363427428341,2.3589721550703806,0.803651329101497,1.1006326047408699,4.090793431180406,0.11734960449554063,0.3563074625304099,17.82842708472822,9.435888620281522,7.232861961844095,4.4025304189634795,0.663168157247397,16.363173724721623,39.59206646185841,415,352,0.161445783,0.329545455,0.060240964,0.178977273
E05000301,94.09599119966069,32.11130046413171,1.9692411743182494,2.507717309152709,0.8076640785032813,1.0908589303959353,4.2299605464261045,0.11877195760185247,0.3418786403336619,17.72317056887253,10.030869236610835,7.268976706468603,4.363435721583741,0.6362322675845113,16.919842185704418,40.01057067548707,528,462,0.202651515,0.359307359,0.09469697,0.227272727
E05000302,96.77853018773371,30.13908416572683,2.0108505926825386,2.4884258399974106,0.8113299387893105,1.105899321676504,4.228184531603294,0.11994888784998875,0.34947735143887626,18.097655334117437,9.953703359989648,7.301969449100973,4.423597286706016,0.6473905791315171,16.912738126413178,40.52077559248242,413,367,0.227602906,0.359673025,0.0968523,0.223433243
E05000303,95.87590630882096,29.75746477250176,1.9588295690203312,2.365308949939592,0.7826136303737811,1.072528622200833,4.25135648998441,0.12251500244203921,0.3704204485748463,17.629466121161208,9.46123579975837,7.043522673365725,4.290114488803332,0.6897904042729408,17.00542595993764,39.84796136949541,257,246,0.20233463,0.325203252,0.093385214,0.158536585
E05000304,103.80312248012885,30.02810353398597,2.0092605386246327,2.3203204868303886,0.8006767762195184,1.1292446187784402,4.376087177408273,0.13258859690444305,0.36631145620568806,18.0833448476779,9.281281947321554,7.206090985920293,4.51697847511376,0.6798863517419602,17.504348709633092,41.04424527641089,465,365,0.240860215,0.421917808,0.11827957,0.232876712
E05000305,95.16993664583451,30.016446265392794,1.9782511206521374,2.3128422724319933,0.8083794142561447,1.1263803056901431,4.138472046199247,0.12484892823575178,0.3645521140552879,17.80426008592106,9.251369089727975,7.275414728241727,4.505521222760572,0.6799909182693546,16.55388818479699,39.84915753992994,288,281,0.152777778,0.355871886,0.072916667,0.206405694
E05000306,74.93805941053651,22.577704503204306,2.062205410403385,2.43122007838087,0.7857591182713944,1.2051373626611164,4.386123273532892,0.13246878337148574,0.36781674522761326,18.559848693635242,9.72488031352348,7.0718320644437505,4.8205494506444655,0.6811743705010376,17.54449309413157,41.970742007210916,612,438,0.220588235,0.344748858,0.080065359,0.219178082
E05000307,63.60137760951298,19.671761770601726,2.07612506740578,2.667215510039981,0.787910249389529,1.2385988352614832,4.576551374587199,0.13227600817202095,0.3889585769556894,18.685125606655564,10.668862040159924,7.09119224450244,4.954395341045933,0.7214241721486119,18.306205498348795,43.02752841049449,343,399,0.209912536,0.335839599,0.090379009,0.19047619
E05000308,74.22162611607331,22.591544433027405,2.1738683379151555,2.6470992080107925,0.8363098850079118,1.234057584237834,4.763902220492269,0.13495601466435794,0.3757339052103879,19.564815041241665,10.588396832043173,7.526788965072099,4.936230336951337,0.6945901159447904,19.055608881969075,44.514977085074314,392,393,0.25255102,0.399491094,0.109693878,0.234096692
E05000309,69.6775127720169,22.275857530277165,2.086771153424984,2.602675344972335,0.7905120574372024,1.2108423772018166,4.650122394950195,0.12735079322294265,0.40740412712400975,18.78094038082985,10.41070137988934,7.114608516931491,4.8433695088072675,0.7526162337936193,18.60048957980078,43.28443034240654,286,291,0.223776224,0.340206186,0.104895105,0.195876289
E05000310,76.16053752778124,22.770879165302073,2.124101473975226,2.5990645412218205,0.8279887617950507,1.16787668506342,4.352878380331211,0.1302477594907914,0.360090514261358,19.116913265780983,10.396258164887282,7.4518988561562445,4.67150674025368,0.6645502169904428,17.411513521324846,42.151820713441865,651,544,0.279569892,0.358455882,0.142857143,0.21875
E05000311,66.96623774399247,22.0532087881464,2.0403950875920844,2.634100302879228,0.7892953900449283,1.231502817212994,4.668919524286119,0.13289874191911571,0.3877936246818723,18.363555788335187,10.536401211516912,7.103658510404054,4.926011268851975,0.712696336089691,18.675678097144477,42.956406284522146,338,293,0.230769231,0.33447099,0.121301775,0.167235495
E05000312,69.54658412207155,23.415959306486904,2.102315059880294,2.556251053178206,0.8070433895106909,1.231099549535569,4.423498871765904,0.13132046098130898,0.37276936441257497,18.92083553892647,10.225004212712822,7.263390505599626,4.924398198142275,0.6914470164955376,17.693995487063617,42.5474069556313,415,345,0.226506024,0.356521739,0.077108434,0.171014493
E05000313,75.38370969284689,22.429861590186622,2.2003269798430947,2.680673305956721,0.8751488590907499,1.2080257676253634,4.652136491875416,0.13735685821156726,0.3691894617845045,19.80294281859472,10.722693223826884,7.8763397318177475,4.832103070501454,0.6843891233300813,18.608545967501662,44.28908269980126,535,442,0.231775701,0.364253394,0.097196262,0.221719457
